,indices,bandes,1,2,3,4,5,6,7,8
1,/,/,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI,MEDI
2,/,/,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV,PNRMV
503,mSR,mSR_B4_B2_B5,0.5409598984513848,0.4395025399829069,0.473260063127134,0.3865351059160434,0.4254516112525199,0.5113493883839664,,
504,BSITian,BSITian_B4_B2_B5,-0.3602744470582013,-0.31800995155042583,-0.32943845286607865,-0.31301311898404244,-0.31511478117744035,-0.3440590149383399,,
505,CVI,CVI_B4_B2_B5,0.24883820424447914,0.3561001663141787,0.39756349638225635,0.5189575001611223,0.38982430094329334,0.3118267710410418,,
506,BSI,BSI_B4_B2_B6,-0.4908769026982324,-0.33988357821891957,-0.33619661265032325,-0.2171056509613458,-0.30982280756097796,-0.4256628451181038,,
507,mSR,mSR_B4_B2_B6,0.7694368913866894,0.6751689726114747,0.7154515347958862,0.6258654216550039,0.663686415762579,0.7527091938842471,,
508,BSITian,BSITian_B4_B2_B6,-0.5132431132468188,-0.4184559455727323,-0.4312729056488868,-0.37543962293937083,-0.40659066121218884,-0.47748200068513386,,
509,CVI,CVI_B4_B2_B6,0.09668296051999711,0.18940643774425434,0.2046013510006465,0.33805691883125966,0.2139448946246473,0.13248097993860736,,
510,BSI,BSI_B4_B2_B7,-0.5399689303823441,-0.3927561063251164,-0.37865605582495054,-0.2537039609448195,-0.3579824287923815,-0.47586597833423555,,
511,mSR,mSR_B4_B2_B7,0.8034672577269917,0.7241693186950274,0.7523945331604592,0.673678974646035,0.7106923414192768,0.7890091194363599,,
512,BSITian,BSITian_B4_B2_B7,-0.5496021503639139,-0.4524941224537683,-0.45798524994071405,-0.39589356901031364,-0.43638751573226753,-0.5121092787885406,,
513,CVI,CVI_B4_B2_B7,0.07575512645264808,0.15244941592354114,0.1718659073433693,0.2939366265949125,0.176145875632556,0.10538253792990282,,
514,BSI,BSI_B4_B2_B8,-0.5645317994782246,-0.4244986061880022,-0.39911057830104046,-0.2754774156457001,-0.39074315501429463,-0.5011460382002566,,
515,mSR,mSR_B4_B2_B8,0.8205335983735118,0.7505434044160766,0.769063402079131,0.6999044706134592,0.7398942201512152,0.8066889800727985,,
516,BSITian,BSITian_B4_B2_B8,-0.5679221474185104,-0.4735481974517357,-0.47131349571207665,-0.4081289479803322,-0.45710287533517713,-0.5295043476278224,,
517,CVI,CVI_B4_B2_B8,0.06547699342947268,0.1322809356456767,0.15879770262916187,0.26839631365656696,0.1526457777055372,0.09184165299565342,,
518,BSI,BSI_B4_B2_B8A,-0.5940370145760292,-0.4564912356886295,-0.42544303118077115,-0.303695352229161,-0.4190733663303833,-0.5266285237314612,,
519,mSR,mSR_B4_B2_B8A,0.8371030531464349,0.7742626926521798,0.7874072008147585,0.7274268921798627,0.7612925988778163,0.8214608134587336,,
520,BSITian,BSITian_B4_B2_B8A,-0.5914150544625629,-0.4956022757715188,-0.48871572168422267,-0.42476877750414876,-0.47599592100173915,-0.5486052137530142,,
521,CVI,CVI_B4_B2_B8A,0.0560466795118739,0.11483941999265387,0.14114337619016398,0.2408847719800075,0.13555513468899388,0.08180851751926581,,
522,BSI,BSI_B4_B2_B11,-0.5840789136246756,-0.5125769815336534,-0.4493685661941768,-0.37973806854890124,-0.482519990872483,-0.5095426242174504,,
523,mSR,mSR_B4_B2_B11,0.8342440238127723,0.81214335775905,0.8043866455620174,0.7909703715902046,0.805039503652657,0.8119306280336136,,
524,BSITian,BSITian_B4_B2_B11,-0.5825304309767294,-0.5353705641588324,-0.5051397362799377,-0.4708465826717219,-0.5195398089259295,-0.5356027975926478,,
525,CVI,CVI_B4_B2_B11,0.05785603466489724,0.08690250148931714,0.12770508092668245,0.17418807054356328,0.10118834142368992,0.08812809249352845,,
526,BSI,BSI_B4_B2_B12,-0.39927616333156785,-0.33529100880778295,-0.3047136680780495,-0.2640103288360531,-0.2970350008516376,-0.2961069780103685,,
527,mSR,mSR_B4_B2_B12,0.7006040132297621,0.6717707885380885,0.6838797801631631,0.6870620936674452,0.6483773371480736,0.6300030269341983,,
528,BSITian,BSITian_B4_B2_B12,-0.448542108606291,-0.41528479438769716,-0.4124395410229954,-0.40156519544148866,-0.39903323945016284,-0.3948622560906436,,
529,CVI,CVI_B4_B2_B12,0.14303391187223058,0.19154893440455595,0.23489328738597368,0.2811495376456728,0.2258609733091868,0.2249816597931154,,
530,BSI,BSI_B4_B3_B2,0.3137998727480149,0.2874013214601684,0.22717311313997396,0.17764810882434773,0.25842025166974464,0.2683744665949536,,
531,BSI,BSI_B4_B3_B5,-0.23157038359840112,-0.15337535224193674,-0.14607847460569107,-0.09185745691431914,-0.13722605174748256,-0.1902608283145285,,
532,mSR,mSR_B4_B3_B5,0.7212311600994126,0.5874986334202212,0.6468437916343391,0.5448133246214747,0.5578109014157762,0.6766892074551137,,
533,BSITian,BSITian_B4_B3_B5,-0.407134730312925,-0.3575464371720195,-0.36513510068407623,-0.34347822360613633,-0.34988062441665096,-0.3847568290365615,,
534,CVI,CVI_B4_B3_B5,0.35457361114164115,0.45828650426807666,0.49477601518267805,0.6143551813497753,0.4856205749859844,0.41316374938132777,,
535,BSI,BSI_B4_B3_B6,-0.4555488247377275,-0.31610324064018935,-0.31498274984982966,-0.20430960915712007,-0.29081323982476615,-0.3977889693176427,,
536,mSR,mSR_B4_B3_B6,0.8793033786679078,0.7919044179093787,0.8366964291563939,0.7631923463173924,0.7740843322765276,0.8616466039803915,,
537,BSITian,BSITian_B4_B3_B6,-0.5405943237394084,-0.4472763575022251,-0.45701857494821513,-0.40061934963211315,-0.43285279671088267,-0.5035065751063539,,
538,CVI,CVI_B4_B3_B6,0.13660578837909554,0.2429109529455065,0.2538575990608188,0.39960423774450027,0.2663529300650689,0.17476607332530947,,
539,BSI,BSI_B4_B3_B7,-0.5046409016230919,-0.3674641414367276,-0.3562748067736184,-0.2394695042451506,-0.33746917628421735,-0.44727833197539896,,
540,mSR,mSR_B4_B3_B7,0.8994587718607969,0.8278810456110762,0.860937007227281,0.7993157308991417,0.8101947947970746,0.8845659096810629,,
541,BSITian,BSITian_B4_B3_B7,-0.5731000116930148,-0.4780710249163945,-0.4813822947180141,-0.4194632842190197,-0.4601502309551169,-0.5348848002559482,,
542,CVI,CVI_B4_B3_B7,0.1069356652086222,0.19536511990042055,0.2130482356134423,0.34737159422938046,0.2193374323984734,0.138977240912131,,
543,BSI,BSI_B4_B3_B8,-0.5293024750004806,-0.3985537359043014,-0.37628872957339193,-0.2604442985923541,-0.36934149069198285,-0.472227829971508,,
544,mSR,mSR_B4_B3_B8,0.9095576105138671,0.8466188265366265,0.8740347595538784,0.8184159420746856,0.8319790824943518,0.895641476935452,,
545,BSITian,BSITian_B4_B3_B8,-0.589461193239511,-0.49722772283624556,-0.49356536676507407,-0.4307746609381535,-0.479153392577726,-0.5507022169012735,,
546,CVI,CVI_B4_B3_B8,0.09238655271756516,0.1696202154908607,0.19649187510428556,0.3173170687342192,0.19003352234577842,0.12130259899559487,,
547,BSI,BSI_B4_B3_B8A,-0.5593637956589295,-0.4301221146762351,-0.4021959496056444,-0.28780941979703584,-0.39720601180204507,-0.4978585554697145,,
548,mSR,mSR_B4_B3_B8A,0.9190142109749416,0.862882369195262,0.8833094074317136,0.8375494394058892,0.8472638373114928,0.9043123286110104,,
549,BSITian,BSITian_B4_B3_B8A,-0.6108991705733453,-0.5173597371129477,-0.509553449670737,-0.44616856225896767,-0.4965972098147014,-0.5681850627845749,,
550,CVI,CVI_B4_B3_B8A,0.07922464828522707,0.14712531030350498,0.17471041827849756,0.28467658756714614,0.1687689271001471,0.1079381532238217,,
551,BSI,BSI_B4_B3_B11,-0.5486078920534025,-0.4858824618115838,-0.4258680487670401,-0.36200065201887754,-0.459960135193958,-0.4806173764507713,,
552,mSR,mSR_B4_B3_B11,0.92120045094611,0.8885368715482836,0.8949763304256468,0.8801862137614533,0.8779178712673494,0.8996662101592806,,
553,BSITian,BSITian_B4_B3_B11,-0.6031475524894698,-0.5539218795022035,-0.5246958267406182,-0.4890348300468082,-0.5369449018128019,-0.5564308728525156,,
554,CVI,CVI_B4_B3_B11,0.08257259223639586,0.1115387023691753,0.15791158847238002,0.20602928915465238,0.12601454045268665,0.11677625853568677,,
555,BSI,BSI_B4_B3_B12,-0.36544343429201254,-0.3116602538293311,-0.28461717605874576,-0.24940210752698264,-0.27857433523066155,-0.27286444814232363,,
556,mSR,mSR_B4_B3_B12,0.8454682901248505,0.7902766833430459,0.8208155957896411,0.8099227897929496,0.7617041991630683,0.7764521963061699,,
557,BSITian,BSITian_B4_B3_B12,-0.4840913834738491,-0.4445134521304576,-0.4398950362609917,-0.4247539486662893,-0.42600096513497776,-0.42974842117601186,,
558,CVI,CVI_B4_B3_B12,0.20465946576726615,0.24625217060174556,0.29110754708330444,0.33256323017669315,0.28134916043053226,0.298372342782587,,
559,BSI,BSI_B4_B5_B2,0.20532016070646428,0.20393442665866288,0.16871786769350697,0.14581296247969783,0.19123733919223326,0.18850156716734043,,
560,BSI,BSI_B4_B5_B3,0.0795667684570574,0.10069308466563782,0.07729243328592858,0.06998605993845823,0.10162000128529595,0.08180260987291364,,
561,BSI,BSI_B4_B5_B6,-0.3733926230322096,-0.2614861387053476,-0.2661536124919646,-0.17815723027881816,-0.24246359178515992,-0.3302119703102429,,
562,mSR,mSR_B4_B5_B6,1.5600682686815603,1.6375080981178163,1.6163604494690311,1.6550080328969032,1.646292876099695,1.553267317522126,,
563,BSITian,BSITian_B4_B5_B6,-0.6053638698154064,-0.5176890620041149,-0.5184720445769849,-0.45403550341272264,-0.5021543980743711,-0.5677497565455318,,
564,CVI,CVI_B4_B5_B6,0.2517061837435705,0.400431141836154,0.39091569001466214,0.5481963825583944,0.4293313708556716,0.29876164705778957,,
565,BSI,BSI_B4_B5_B7,-0.4208921309259217,-0.30828950344495964,-0.3041792096277467,-0.2102132874176126,-0.2846921008090097,-0.3768962148682048,,
566,mSR,mSR_B4_B5_B7,1.4123767518866686,1.4456697034718606,1.458491239997349,1.4738720926234608,1.4586081000878337,1.4050762220345023,,
567,BSITian,BSITian_B4_B5_B7,-0.6295779694046758,-0.5412222949351408,-0.537650198365476,-0.46968387199981926,-0.5232769389590481,-0.5916374324860696,,
568,CVI,CVI_B4_B5_B7,0.19703833024493878,0.32173109790878923,0.3276660274863028,0.47644733464071365,0.35346172926048036,0.2372908014495735,,
569,BSI,BSI_B4_B5_B8,-0.4447839776780544,-0.33721748651069305,-0.32289972469955047,-0.22962587588558395,-0.314132104453577,-0.4007112302992258,,
570,mSR,mSR_B4_B5_B8,1.386812875962422,1.3733712789548056,1.4499311334198988,1.416590829721921,1.3985761871391234,1.3707162895398628,,
571,BSITian,BSITian_B4_B5_B8,-0.6427059880703161,-0.5561718900464369,-0.5473736940279406,-0.47934639143827545,-0.538591982491519,-0.6044874624883643,,
572,CVI,CVI_B4_B5_B8,0.173075096986332,0.27995703617874057,0.3016554014608786,0.43672925402704066,0.3083324866739943,0.2097494563887629,,
573,BSI,BSI_B4_B5_B8A,-0.4755647644886291,-0.36700570696739254,-0.3472862448698798,-0.254842851061722,-0.34006851093896645,-0.42584563068653003,,
574,mSR,mSR_B4_B5_B8A,1.2999302017087584,1.3090556518573513,1.3444475324833067,1.329592499648724,1.3186661084485907,1.3044979597754562,,
575,BSITian,BSITian_B4_B5_B8A,-0.6582532185517386,-0.5717743987676431,-0.5599909152502708,-0.49201137993709837,-0.5518745448881015,-0.6174649093725376,,
576,CVI,CVI_B4_B5_B8A,0.14579323888663925,0.24211717104207198,0.2676033381284068,0.3903550535812658,0.2718599886544908,0.18418346299211596,,
577,BSI,BSI_B4_B5_B11,-0.46356055404467367,-0.4207016431694188,-0.36986076219464376,-0.32462404346069784,-0.39992060644954347,-0.4086593653152184,,
578,mSR,mSR_B4_B5_B11,1.330205106269076,1.2320345932921557,1.3068362343742037,1.2136423908280003,1.2257307931721748,1.335460652788967,,
579,BSITian,BSITian_B4_B5_B11,-0.6523256733535072,-0.6007566507472152,-0.5719830484338864,-0.5282913608531571,-0.5839322120539354,-0.6082904620456143,,
580,CVI,CVI_B4_B5_B11,0.1519873183204707,0.18368420330484458,0.2405483969786361,0.2826378668692466,0.2022894902290378,0.1994524586460422,,
581,BSI,BSI_B4_B5_B12,-0.28934306089533346,-0.25738865992608695,-0.23844181658319571,-0.21926786225867526,-0.2314302923156945,-0.217745470891342,,
582,mSR,mSR_B4_B5_B12,2.469050611628057,1.6624246862280851,1.5265991796007048,1.4373577586899502,1.7087059557337625,3.0347633621397305,,
583,BSITian,BSITian_B4_B5_B12,-0.5647463543805383,-0.5156446461931184,-0.5048372316814901,-0.4741313168852391,-0.49671046500500515,-0.5130590315749565,,
584,CVI,CVI_B4_B5_B12,0.37737970860374886,0.4064050693711503,0.44567467477715783,0.45628530727842,0.4519088291997538,0.5098027816254651,,
585,BSI,BSI_B4_B6_B2,0.14123145340608273,0.16116328669326646,0.1323839337679339,0.1263256655970784,0.15485166136933662,0.13657705493309377,,
586,BSI,BSI_B4_B6_B3,0.05785236350909863,0.0812399979403181,0.061742272618934536,0.061276502136146965,0.08351194227238815,0.061224860336301826,,
587,BSI,BSI_B4_B6_B5,-0.13033593178857344,-0.10119481188835505,-0.09764122039034874,-0.06934260665451614,-0.0933663298868445,-0.11546890236458497,,
588,BSI,BSI_B4_B6_B7,-0.3424031858421149,-0.2676132764722037,-0.2617590209063852,-0.18990529603612039,-0.24941642945128686,-0.3136358190608345,,
589,mSR,mSR_B4_B6_B7,5.681627040483795,4.887608390331632,6.523063780705278,5.70479275344927,5.314736728252904,5.731589103040351,,
590,BSITian,BSITian_B4_B6_B7,-0.6849740411468634,-0.588303134847701,-0.5876485349018937,-0.5071697185696801,-0.5692164560493945,-0.6468590941323099,,
591,CVI,CVI_B4_B6_B7,0.31464898342976116,0.44184919529906624,0.456946843043972,0.5904087817785336,0.476118430130094,0.3634653199702987,,
592,BSI,BSI_B4_B6_B8,-0.36486281018417693,-0.2944253255026622,-0.27894634261132484,-0.2079858795829436,-0.27660777703799955,-0.33559122049167406,,
593,mSR,mSR_B4_B6_B8,8.900450215362085,3.372342803690764,3.982960371872648,4.7913787585273715,3.340169893835949,3.532261684447049,,
594,BSITian,BSITian_B4_B6_B8,-0.694749988307919,-0.6003874404453945,-0.5953332990531004,-0.515555641707093,-0.58176131209018,-0.6566048215252728,,
595,CVI,CVI_B4_B6_B8,0.27719112031413085,0.3845436132996507,0.4197789110088911,0.5413552281957823,0.4150440124139066,0.32139737550265496,,
596,BSI,BSI_B4_B6_B8A,-0.3942558731449068,-0.3223315464242943,-0.3015953608382344,-0.2316083693766575,-0.3008814270301686,-0.35925389875146235,,
597,mSR,mSR_B4_B6_B8A,2.934764601052691,2.5580035858844634,3.3416200309886026,2.736419275101273,2.656869633273066,2.9961805090259634,,
598,BSITian,BSITian_B4_B6_B8A,-0.7060118216314483,-0.6130405259094844,-0.6054319172364158,-0.5264954012348119,-0.5927038571349498,-0.6663376313134497,,
599,CVI,CVI_B4_B6_B8A,0.23347021686133265,0.33243935680462,0.3726535625486823,0.483745505446285,0.3662588131766438,0.28228600123954256,,
600,BSI,BSI_B4_B6_B11,-0.38296106240769,-0.3735183368933396,-0.32291048508803477,-0.29781669845293646,-0.35774686561018376,-0.3432386528061664,,
601,mSR,mSR_B4_B6_B11,2.5705885646401327,1.9916501806200115,1.680851561441612,1.8627033613239503,1.9556868486204224,6.842820113168472,,
602,BSITian,BSITian_B4_B6_B11,-0.7033605076432015,-0.6371335485597949,-0.6152979827121622,-0.5583602555474185,-0.6195575787894169,-0.6599307574710496,,
603,CVI,CVI_B4_B6_B11,0.2514395109224182,0.2535699728280593,0.3358824202245641,0.3513715141987221,0.2736002752385927,0.3087504258506262,,
604,BSI,BSI_B4_B6_B12,-0.22698777410331464,-0.2215073033277612,-0.20263647581516822,-0.1985855616810205,-0.20126682023761067,-0.17394700980213382,,
605,mSR,mSR_B4_B6_B12,-0.4659491045106283,19.215199003549518,-5.368896513558266,5.166588701755449,27.444033841944993,-1.4917011199388477,,
606,BSITian,BSITian_B4_B6_B12,-0.6422201824290397,-0.5682993420411927,-0.5620994376096377,-0.5112943344083469,-0.5480007223475367,-0.590470643017416,,
607,CVI,CVI_B4_B6_B12,0.6290337519119958,0.5620869967015113,0.6242911607865478,0.5677224723332857,0.6122695403992321,0.790626366956431,,
608,BSI,BSI_B4_B7_B2,0.12758561675356808,0.14804573446557986,0.12368991663736474,0.12033552347024758,0.14404554684286283,0.1246140487520905,,
609,BSI,BSI_B4_B7_B3,0.052764993606193536,0.0750905292027502,0.057928023091713264,0.0585404332844455,0.07800044760858396,0.05622658829033838,,
610,BSI,BSI_B4_B7_B5,-0.12028385914126585,-0.09468463304376067,-0.09252833887512626,-0.06662721774607014,-0.08813135410996731,-0.10725571340597041,,
611,BSI,BSI_B4_B7_B6,-0.2799631669157844,-0.212325170737548,-0.2169332518185882,-0.1545448239962216,-0.20046151532089432,-0.25522834931118227,,
612,BSI,BSI_B4_B7_B8,-0.34399734716183233,-0.2794326557676244,-0.2671264626565716,-0.2009835463512091,-0.2640853121541533,-0.31751633205554197,,
613,mSR,mSR_B4_B7_B8,6.364483085620636,9.85604291614976,7.616532671604912,3.205676100080101,9.881163677402395,8.232476669891062,,
614,BSITian,BSITian_B4_B7_B8,-0.7093354900584962,-0.6165991769092314,-0.6088505152426146,-0.5278754801880152,-0.5967391312039508,-0.6718171169307844,,
615,CVI,CVI_B4_B7_B8,0.3135877559997392,0.42910111629501685,0.4584467646308051,0.580856837009719,0.4575351081487087,0.3609264549740484,,
616,BSI,BSI_B4_B7_B8A,-0.37270431540964655,-0.306559418396522,-0.2892170801559676,-0.22404380018204365,-0.28770041890912135,-0.34056599651125696,,
617,mSR,mSR_B4_B7_B8A,5.376549809884148,4.331352587930841,5.5417423512052,4.582529716001855,4.4862566302225915,5.649377054224346,,
618,BSITian,BSITian_B4_B7_B8A,-0.7195258862547832,-0.6282639138854323,-0.6182814676168451,-0.5382604455227284,-0.6068969473645356,-0.6806715974412231,,
619,CVI,CVI_B4_B7_B8A,0.2641106626905061,0.37101451823354625,0.40699693166479767,0.5190014664795046,0.4036941080539649,0.31687046859879703,,
620,BSI,BSI_B4_B7_B11,-0.36174358502048265,-0.35660803334690033,-0.3100951832642566,-0.28892290850807245,-0.3433495694011783,-0.3250195086410432,,
621,mSR,mSR_B4_B7_B11,4.718370733813282,1.966030627286652,5.812168851481856,2.3483335097355864,2.243874036024436,-1.885593753533919,,
622,BSITian,BSITian_B4_B7_B11,-0.71731608833936,-0.6506235524790743,-0.6275442879294676,-0.5686223207943615,-0.6320026299333773,-0.6749295022554683,,
623,CVI,CVI_B4_B7_B11,0.2848950868477704,0.28328302157608404,0.36687360364397353,0.37701302971373357,0.30172253456279874,0.34716140104841126,,
624,BSI,BSI_B4_B7_B12,-0.2115660422315625,-0.2091899527165568,-0.1931918238745604,-0.19183302156360457,-0.1913044205779503,-0.1625260749430654,,
625,mSR,mSR_B4_B7_B12,-1.143585368090856,-5.431858617463093,-2.648821637766128,6.125030578494541,-4.164976920342137,-0.9256553861518392,,
626,BSITian,BSITian_B4_B7_B12,-0.6623728470668864,-0.5872808911000125,-0.5779510537686559,-0.5238393752527559,-0.5654843613880514,-0.6120516894664516,,
627,CVI,CVI_B4_B7_B12,0.7133328644307554,0.6281626853575313,0.6823761508345814,0.6091945627784624,0.6754468460629804,0.8895043604660324,,
628,BSI,BSI_B4_B8_B2,0.12059118994885823,0.14027204882726638,0.11928222378204094,0.11691098053258787,0.13664334949007276,0.11875611303268253,,
629,BSI,BSI_B4_B8_B3,0.0501454183624175,0.0713923974510503,0.055918619567822486,0.056970191728644246,0.07421925321816224,0.053729088113637025,,
630,BSI,BSI_B4_B8_B5,-0.11694339048119629,-0.09091166185557177,-0.09020415906782735,-0.06534429644651421,-0.08534195508809932,-0.10438951220545938,,
631,BSI,BSI_B4_B8_B6,-0.2718860836783955,-0.20472355444365106,-0.2119025052715271,-0.15144935670618423,-0.19383942593316775,-0.2481064326480256,,
632,BSI,BSI_B4_B8_B7,-0.31312122498168926,-0.24483264476940764,-0.24482309925887205,-0.17975731828064528,-0.23009052206237574,-0.28823064566850815,,
633,BSI,BSI_B4_B8_B8A,-0.36274289548660144,-0.29678656520482377,-0.28304039818812476,-0.21977216672323238,-0.2789093754150728,-0.33181075088967327,,
634,mSR,mSR_B4_B8_B8A,22.77207842496429,8.988586087558428,6.448819098448439,6.419726141174055,15.725923157769282,10.710324284577494,,
635,BSITian,BSITian_B4_B8_B8A,-0.7273936192660305,-0.6381515126632679,-0.6248150064589616,-0.5456424505329986,-0.6173811567366521,-0.6887376813236111,,
636,CVI,CVI_B4_B8_B8A,0.28510124993530966,0.39817497111071604,0.42555593352292737,0.5427170005827879,0.4341059770085607,0.3391279975048748,,
637,BSI,BSI_B4_B8_B11,-0.35194696650515284,-0.3460136080533469,-0.3036030160320301,-0.2837821971978646,-0.33365251100447485,-0.3165369619303124,,
638,mSR,mSR_B4_B8_B11,-1.2660520971866351,3.600203467307939,4.97842251821551,2.9523061866765703,3.601493108713996,2.7913017692159348,,
639,BSITian,BSITian_B4_B8_B11,-0.7252576007238085,-0.6593887166263955,-0.633690354968658,-0.5750963742973558,-0.6413634802949022,-0.6833017288687505,,
640,CVI,CVI_B4_B8_B11,0.30714481395359633,0.3040702348897653,0.38299283526331895,0.3942997122941356,0.32525098689914217,0.37165100109364346,,
641,BSI,BSI_B4_B8_B12,-0.2051910422437558,-0.20168860420330478,-0.18849164686102365,-0.1880932542025363,-0.18517149697251536,-0.15795602861806213,,
642,mSR,mSR_B4_B8_B12,-3.3725465817858815,-2.5835764619127892,-1.36969081946581,-9.033303058781106,-2.40989855036951,-0.815320444356244,,
643,BSITian,BSITian_B4_B8_B12,-0.6734125698495209,-0.5994400226992559,-0.5859245459406855,-0.5316974215403176,-0.5784042913500224,-0.6237693033052956,,
644,CVI,CVI_B4_B8_B12,0.7684701365896751,0.6743273818146859,0.7133976952124181,0.6371617195914161,0.7288331463118943,0.952368344555889,,
645,BSI,BSI_B4_B8A_B2,0.11262992801250046,0.13231678175689912,0.11398337359172647,0.11223161109711449,0.1302719135884692,0.1125760281798007,,
646,BSI,BSI_B4_B8A_B3,0.04686598236919873,0.06758156272430973,0.053572237840439775,0.05480865786296342,0.07092575125931229,0.051110002007988646,,
647,BSI,BSI_B4_B8A_B5,-0.10871859265183051,-0.08659053917428527,-0.08663504365462077,-0.06282355001606431,-0.08128929345020658,-0.0987620373098809,,
648,BSI,BSI_B4_B8A_B6,-0.25795848172550906,-0.19640652182219237,-0.20499435354913803,-0.146560841366673,-0.18670716026297315,-0.2382647508148288,,
649,BSI,BSI_B4_B8A_B7,-0.29818491582710077,-0.23542651953445204,-0.2372022622028704,-0.17420596630626872,-0.22210820121019667,-0.2775402208720759,,
650,BSI,BSI_B4_B8A_B8,-0.3192213502949829,-0.2601766367479335,-0.253304154458723,-0.19114190882102797,-0.24729076391929444,-0.298078309102903,,
651,BSI,BSI_B4_B8A_B11,-0.33617935862054693,-0.33449927307866295,-0.29498568431696537,-0.2762966286866281,-0.3237884195222686,-0.30528928553493634,,
652,mSR,mSR_B4_B8A_B11,0.1022521527576616,5.358020184803912,4.35327498516508,3.825405918544735,5.0708524419384275,-8.453509292310299,,
653,BSITian,BSITian_B4_B8A_B11,-0.7342838763358281,-0.668604871472128,-0.6419943792298433,-0.5835201122057098,-0.6492837632304508,-0.6914896619529323,,
654,CVI,CVI_B4_B8A_B11,0.32959653962788066,0.32651393843570314,0.405874349032501,0.4165822800164852,0.34407991338605565,0.393504288589667,,
655,BSI,BSI_B4_B8A_B12,-0.1933186139834983,-0.19346260237351043,-0.18217791765568844,-0.18236867904427068,-0.17809584815931429,-0.15041681733969406,,
656,mSR,mSR_B4_B8A_B12,-2.0688004570416814,-1.6225231201110704,-1.554862476301207,-3.3433762300729684,-1.5377857656337823,-0.625881416063611,,
657,BSITian,BSITian_B4_B8A_B12,-0.6863462866265472,-0.6121693010016962,-0.5965138530438127,-0.5419332929675033,-0.5894018691346149,-0.6354170429135622,,
658,CVI,CVI_B4_B8A_B12,0.8250806691479164,0.7241523476417672,0.7558137294356057,0.673185795181573,0.770491306542622,1.0079764890171807,,
659,BSI,BSI_B4_B11_B2,0.11464614174969963,0.11859697880450139,0.10856724332684735,0.09996682969839814,0.1159971050018843,0.11672284380845799,,
660,BSI,BSI_B4_B11_B3,0.046222026695457746,0.060816663522818955,0.05089130804250211,0.049022036654524315,0.06346507174356912,0.05251401340887734,,
661,BSI,BSI_B4_B11_B5,-0.11318843567551531,-0.07940113969473625,-0.08361009276914033,-0.05705942743811329,-0.07364106314667937,-0.10217178769140162,,
662,BSI,BSI_B4_B11_B6,-0.26670375558555937,-0.1821726956647147,-0.19897982820637972,-0.13436570009462925,-0.17160590427146138,-0.24535949015664524,,
663,BSI,BSI_B4_B11_B7,-0.30712948463687584,-0.21909021883654317,-0.2304782506235461,-0.16007010816632883,-0.2048797446915402,-0.28525260616352927,,
664,BSI,BSI_B4_B11_B8,-0.32801788803434645,-0.24258646481367263,-0.24615611306524646,-0.1758818408309578,-0.22880464323347463,-0.30602034280956286,,
665,BSI,BSI_B4_B11_B8A,-0.35568557080070634,-0.2673912465491049,-0.26719003133009767,-0.19674843037247278,-0.25020229444633263,-0.3285047063214571,,
666,BSI,BSI_B4_B11_B12,-0.1970766662834952,-0.17880603152103516,-0.17606758821274632,-0.16728637784784423,-0.16301709079566773,-0.15468731514867193,,
667,mSR,mSR_B4_B11_B12,-0.9001047945118937,-0.9128636499286759,-1.137851010655424,-1.4135527643526045,-0.8281152615234342,-0.6772346746038905,,
668,BSITian,BSITian_B4_B11_B12,-0.6797227228786433,-0.6359342841108503,-0.6062985083416988,-0.5715285669297437,-0.6162744568942033,-0.6267921394150777,,
669,CVI,CVI_B4_B11_B12,0.7768753022704913,0.8257074077072896,0.7955223195283547,0.7881902533578882,0.8875726099622817,0.9570739733431097,,
670,BSI,BSI_B4_B12_B2,0.1655714036902447,0.16240085743814062,0.1380598128342849,0.11871127515455607,0.15772254953758993,0.16769375772228645,,
671,BSI,BSI_B4_B12_B3,0.06451653493481,0.08161495338173627,0.06394486562220175,0.05768607288830232,0.08488419614937084,0.07347065030443801,,
672,BSI,BSI_B4_B12_B5,-0.15055799843862594,-0.1020170902475298,-0.10128725248126068,-0.06601821687601697,-0.0944383231647857,-0.13526956276275257,,
673,BSI,BSI_B4_B12_B6,-0.33429238097766467,-0.22660246878300638,-0.23472022519432692,-0.15343233446121485,-0.21361997059472965,-0.30853023266550805,,
674,BSI,BSI_B4_B12_B7,-0.3794663206167808,-0.26947146256400895,-0.2699408334286647,-0.18199919151724717,-0.25250748522494204,-0.35380099970169815,,
675,BSI,BSI_B4_B12_B8,-0.40232650349029286,-0.2962909238074054,-0.28733559263762076,-0.1994729800891267,-0.27998562821715967,-0.3769878592611942,,
676,BSI,BSI_B4_B12_B8A,-0.43227392882936566,-0.3242217097774902,-0.31038326665593224,-0.22234935447390647,-0.3042961727542193,-0.40162191314492146,,
677,BSI,BSI_B4_B12_B11,-0.4195029622175215,-0.3751696528788893,-0.3316427909901642,-0.2865123756382304,-0.36117134697677383,-0.38453776979208143,,
678,BSI,BSI_B5_B2_B3,0.5600006876149863,0.39601382205415575,0.3315242301493755,0.21388946237926557,0.35438471445424136,0.4372334250975553,,
679,mSR,mSR_B5_B2_B3,-3.241857507129801,-3.050005517738133,-2.9817688363994947,-2.6488683230398276,-3.1999151338766954,-3.5842449069485185,,
